movie_id,user_id,user_rating
193,868,2.0
99,606,4.0
50,438,5.0
97,709,5.0
14,95,5.0
185,372,5.0
756,569,3.0
93,470,4.0
399,56,4.0
132,94,4.0
39,846,3.0
423,189,5.0
71,83,3.0
98,435,5.0
181,686,4.0
17,619,1.0
866,342,1.0
163,363,3.0
550,453,3.0
937,755,4.0
491,694,3.0
880,89,5.0
313,49,3.0
906,334,5.0
22,790,5.0
279,270,5.0
100,604,5.0
100,248,4.0
1047,78,1.0
173,805,4.0
310,726,4.0
193,846,5.0
636,664,3.0
699,290,3.0
136,18,5.0
89,295,5.0
193,435,3.0
946,885,3.0
179,664,4.0
185,747,5.0
234,178,4.0
294,146,1.0
333,653,5.0
120,518,3.0
431,495,5.0
491,495,5.0
111,514,5.0
474,607,4.0
1288,883,4.0
99,325,5.0
827,425,1.0
263,21,1.0
478,567,5.0
941,943,1.0
58,913,5.0
380,536,4.0
8,23,4.0
216,554,3.0
322,346,3.0
55,8,5.0
58,392,4.0
315,548,3.0
377,642,3.0
174,826,5.0
264,91,4.0
271,919,4.0
678,752,3.0
250,385,3.0
181,795,4.0
495,85,3.0
191,749,4.0
672,388,4.0
508,201,4.0
127,144,4.0
673,316,2.0
189,405,1.0
1282,141,3.0
88,393,3.0
601,91,4.0
472,168,3.0
654,115,5.0
73,411,4.0
909,931,5.0
283,939,5.0
313,935,5.0
474,788,3.0
745,234,4.0
833,332,5.0
638,884,4.0
662,693,4.0
802,92,2.0
200,924,4.0
260,738,2.0
197,189,5.0
301,179,4.0
271,425,5.0
245,294,3.0
410,387,3.0
224,743,5.0
1187,793,2.0
213,346,3.0
306,608,4.0
322,13,3.0
1028,463,2.0
216,409,4.0
652,435,4.0
118,546,5.0
729,606,4.0
22,230,5.0
194,328,3.0
105,416,2.0
202,823,4.0
195,320,5.0
284,181,2.0
252,852,3.0
479,573,4.0
483,727,4.0
233,178,4.0
183,272,4.0
213,144,4.0
520,178,5.0
730,565,5.0
312,532,2.0
357,230,5.0
352,724,1.0
172,709,5.0
418,251,4.0
170,854,4.0
603,625,4.0
260,854,3.0
462,889,5.0
168,234,3.0
530,843,3.0
410,601,4.0
125,121,2.0
82,551,5.0
1132,343,4.0
1221,393,3.0
774,291,3.0
543,406,4.0
111,790,3.0
183,493,5.0
56,8,5.0
4,130,2.0
134,58,5.0
979,551,4.0
172,537,3.0
294,940,4.0
29,405,4.0
125,294,3.0
427,645,5.0
928,394,4.0
1210,417,2.0
1092,749,3.0
501,311,5.0
1,730,4.0
237,880,4.0
125,682,4.0
310,784,4.0
405,157,3.0
185,82,3.0
218,422,4.0
465,712,4.0
123,182,4.0
402,286,3.0
1204,239,4.0
418,299,4.0
66,642,5.0
187,887,4.0
498,766,4.0
484,383,4.0
928,793,3.0
98,12,5.0
269,611,4.0
28,846,5.0
249,299,3.0
399,796,4.0
233,600,2.0
546,314,4.0
1061,699,3.0
245,155,2.0
716,207,3.0
1039,815,5.0
6,524,5.0
845,435,3.0
174,217,3.0
998,22,1.0
306,711,5.0
748,155,2.0
428,13,5.0
1089,55,1.0
641,383,4.0
194,42,5.0
1008,345,3.0
58,313,3.0
1,83,4.0
748,695,1.0
554,405,1.0
379,425,2.0
724,401,4.0
306,675,5.0
612,326,2.0
162,749,3.0
940,682,2.0
147,234,3.0
1022,646,4.0
625,650,3.0
38,741,2.0
1,357,5.0
156,58,5.0
449,280,3.0
883,36,5.0
194,774,3.0
1045,90,2.0
182,184,4.0
358,940,1.0
1637,655,3.0
456,851,2.0
23,385,5.0
385,788,3.0
95,60,4.0
710,11,2.0
966,152,5.0
321,185,5.0
194,343,5.0
178,315,4.0
478,561,4.0
8,745,4.0
56,538,4.0
234,642,1.0
134,854,4.0
549,455,4.0
1183,868,1.0
1048,429,2.0
491,389,5.0
738,709,1.0
835,426,3.0
160,833,5.0
809,276,2.0
748,99,4.0
66,524,3.0
212,213,4.0
117,374,5.0
506,7,5.0
286,129,5.0
245,444,4.0
222,154,2.0
356,246,2.0
1016,26,3.0
70,884,4.0
467,194,5.0
431,64,4.0
203,479,3.0
1016,116,2.0
112,450,2.0
661,7,5.0
873,940,3.0
88,210,4.0
307,146,3.0
160,385,4.0
279,537,2.0
323,174,1.0
540,217,1.0
238,458,4.0
211,207,5.0
300,83,3.0
208,504,4.0
1258,157,5.0
257,523,5.0
333,335,4.0
588,102,4.0
1010,216,3.0
443,566,4.0
525,339,5.0
16,919,4.0
204,110,3.0
501,774,1.0
278,837,3.0
268,699,4.0
220,434,5.0
339,191,3.0
56,749,2.0
418,230,5.0
7,305,4.0
461,405,3.0
109,779,3.0
101,286,5.0
25,181,5.0
966,474,4.0
38,416,3.0
576,795,2.0
276,190,4.0
342,506,3.0
762,699,3.0
528,292,5.0
1544,405,1.0
366,487,3.0
516,387,3.0
215,796,5.0
58,64,3.0
69,653,4.0
772,568,1.0
506,694,4.0
169,658,5.0
378,541,5.0
518,615,4.0
118,501,3.0
1,360,3.0
93,76,4.0
473,289,1.0
429,122,3.0
197,524,4.0
493,326,5.0
1462,655,3.0
591,329,2.0
338,885,3.0
603,454,4.0
307,592,4.0
161,897,5.0
748,450,4.0
274,393,4.0
195,583,4.0
515,90,5.0
55,293,4.0
180,833,5.0
466,315,1.0
95,846,3.0
683,682,2.0
200,154,5.0
504,450,5.0
347,105,3.0
50,779,5.0
732,488,4.0
14,276,4.0
222,459,4.0
126,345,5.0
591,190,4.0
332,784,4.0
395,109,3.0
237,318,5.0
472,923,4.0
940,385,3.0
117,327,3.0
301,588,5.0
419,823,4.0
177,207,3.0
7,58,5.0
932,83,4.0
243,199,1.0
795,621,1.0
111,452,3.0
135,666,4.0
299,301,3.0
476,223,3.0
631,888,4.0
736,798,5.0
509,18,4.0
70,452,5.0
294,556,2.0
268,377,3.0
898,13,1.0
318,821,5.0
1032,94,2.0
672,7,1.0
463,354,4.0
102,234,2.0
333,332,5.0
157,343,4.0
85,749,4.0
578,328,2.0
4,618,2.0
257,647,2.0
322,109,2.0
663,836,5.0
143,311,3.0
427,741,5.0
875,303,4.0
262,720,4.0
328,857,3.0
264,548,4.0
300,424,2.0
1203,716,2.0
257,62,2.0
234,889,4.0
597,54,2.0
258,681,1.0
191,327,4.0
260,413,1.0
745,385,4.0
609,7,3.0
50,577,4.0
12,291,5.0
845,276,4.0
1550,405,3.0
474,694,4.0
633,892,4.0
68,804,3.0
70,196,3.0
68,217,3.0
222,295,4.0
944,749,4.0
195,643,5.0
307,702,2.0
79,751,4.0
157,778,3.0
286,220,5.0
258,159,4.0
89,322,3.0
192,566,5.0
1045,896,3.0
217,380,2.0
1194,639,5.0
820,21,3.0
510,194,4.0
50,655,4.0
641,234,4.0
157,933,4.0
245,29,3.0
169,868,5.0
748,544,3.0
180,116,5.0
227,59,3.0
1483,603,5.0
1,25,5.0
161,711,4.0
131,790,2.0
168,305,4.0
77,286,3.0
566,843,3.0
136,498,3.0
820,291,4.0
340,555,4.0
427,379,5.0
325,387,2.0
678,70,3.0
274,279,3.0
139,653,2.0
496,870,5.0
887,423,5.0
625,262,3.0
24,59,4.0
789,870,4.0
411,294,3.0
162,398,5.0
642,387,4.0
1011,334,4.0
174,233,5.0
117,569,3.0
289,266,3.0
441,405,1.0
615,889,3.0
100,447,5.0
197,914,4.0
322,417,3.0
307,529,5.0
69,539,5.0
228,660,3.0
6,9,5.0
692,406,3.0
275,298,3.0
678,561,2.0
147,682,1.0
871,930,3.0
480,340,5.0
477,919,4.0
18,15,1.0
168,666,4.0
261,803,1.0
512,167,5.0
258,363,3.0
194,497,3.0
449,268,2.0
837,716,4.0
509,64,3.0
597,305,2.0
197,187,4.0
237,120,3.0
509,835,4.0
62,393,4.0
208,650,5.0
401,472,4.0
233,102,3.0
932,246,1.0
656,189,4.0
1172,334,3.0
471,101,3.0
1057,222,4.0
650,878,2.0
64,823,5.0
313,859,5.0
195,551,5.0
272,454,5.0
1223,160,4.0
1,194,4.0
367,23,4.0
210,264,5.0
331,313,3.0
678,832,2.0
265,493,5.0
538,921,4.0
751,119,3.0
117,236,3.0
518,474,4.0
696,236,2.0
196,924,4.0
343,592,3.0
693,429,4.0
860,405,1.0
383,399,2.0
591,181,4.0
21,22,4.0
186,161,4.0
233,429,3.0
644,121,4.0
285,463,4.0
1110,346,1.0
737,94,4.0
317,903,4.0
8,95,5.0
50,245,4.0
692,18,3.0
358,624,3.0
496,383,5.0
223,312,5.0
748,110,3.0
1496,532,2.0
713,708,4.0
21,533,3.0
483,607,4.0
616,389,4.0
226,399,3.0
99,710,4.0
7,286,4.0
707,85,4.0
742,677,4.0
315,284,5.0
340,645,4.0
276,159,5.0
614,694,4.0
1230,417,2.0
7,612,3.0
238,650,4.0
69,42,4.0
399,506,5.0
279,527,4.0
174,237,4.0
73,406,2.0
172,51,5.0
240,930,1.0
168,151,5.0
515,311,4.0
237,16,5.0
277,85,2.0
469,659,4.0
923,262,4.0
1265,918,1.0
275,15,4.0
693,618,3.0
502,508,4.0
282,329,3.0
448,379,4.0
124,23,5.0
161,650,3.0
168,640,5.0
1134,456,4.0
566,175,3.0
2,455,4.0
255,829,3.0
100,612,4.0
1019,883,5.0
86,343,5.0
393,174,4.0
1033,450,3.0
118,597,3.0
347,61,5.0
435,667,3.0
176,764,4.0
222,411,3.0
731,450,3.0
162,848,2.0
237,437,4.0
1441,224,3.0
188,102,2.0
582,886,1.0
69,796,5.0
568,167,3.0
313,157,5.0
392,618,3.0
553,90,2.0
208,325,3.0
253,270,5.0
297,889,3.0
320,387,4.0
347,675,4.0
341,634,2.0
936,533,4.0
748,181,1.0
754,526,2.0
403,650,3.0
79,130,5.0
323,374,3.0
90,844,3.0
588,299,4.0
969,495,4.0
554,320,4.0
409,872,3.0
322,612,3.0
172,806,3.0
755,59,4.0
65,130,4.0
148,271,3.0
234,536,4.0
1,505,3.0
409,825,3.0
514,138,5.0
1210,497,4.0
172,648,5.0
1231,889,3.0
469,293,4.0
597,245,4.0
339,519,3.0
137,95,3.0
478,450,5.0
209,128,4.0
362,179,1.0
472,292,3.0
444,788,3.0
234,250,3.0
707,90,5.0
729,716,2.0
90,394,3.0
321,874,3.0
471,470,5.0
665,586,3.0
421,450,4.0
923,655,3.0
867,422,3.0
754,592,3.0
969,25,3.0
125,486,3.0
246,654,1.0
9,324,5.0
441,326,2.0
86,440,5.0
1200,553,3.0
95,756,3.0
502,13,5.0
623,620,4.0
298,141,5.0
70,537,4.0
24,387,5.0
423,96,5.0
676,139,4.0
195,483,3.0
1015,26,3.0
174,749,5.0
94,682,3.0
147,458,2.0
31,851,4.0
902,174,3.0
227,447,2.0
258,30,5.0
554,774,1.0
416,234,4.0
199,189,5.0
204,308,4.0
729,393,4.0
186,606,5.0
13,773,4.0
518,138,4.0
969,276,4.0
11,943,4.0
137,918,5.0
105,825,3.0
1632,655,3.0
604,18,5.0
309,296,1.0
260,844,1.0
161,500,2.0
385,640,5.0
154,650,3.0
180,836,5.0
1,303,5.0
300,663,4.0
233,268,3.0
33,394,4.0
654,533,3.0
68,435,4.0
399,435,3.0
546,561,1.0
313,195,5.0
140,880,4.0
153,650,4.0
288,847,4.0
1033,637,3.0
284,224,3.0
258,856,4.0
234,916,4.0
478,214,4.0
423,454,4.0
245,907,4.0
210,577,3.0
665,158,2.0
841,825,4.0
236,279,5.0
342,281,1.0
944,798,4.0
240,738,3.0
988,22,1.0
1017,104,1.0
301,570,3.0
53,896,1.0
748,127,5.0
255,937,3.0
28,407,4.0
495,535,3.0
1197,703,3.0
574,417,2.0
302,685,3.0
821,210,3.0
435,716,4.0
291,899,4.0
697,10,3.0
108,881,3.0
527,653,2.0
824,793,3.0
143,823,4.0
683,782,1.0
795,497,1.0
210,188,4.0
343,580,5.0
576,301,4.0
1,826,4.0
264,551,3.0
781,880,3.0
415,5,1.0
70,647,3.0
265,671,3.0
180,483,2.0
216,693,4.0
528,840,5.0
1410,487,5.0
699,389,5.0
96,124,4.0
269,282,4.0
116,62,3.0
530,23,4.0
248,503,4.0
95,340,5.0
282,649,4.0
17,297,3.0
1511,303,3.0
435,361,5.0
199,670,4.0
568,59,5.0
47,763,3.0
8,901,3.0
302,896,2.0
1134,537,3.0
408,491,5.0
347,176,4.0
382,276,4.0
125,487,5.0
345,752,1.0
581,805,2.0
494,234,4.0
42,14,4.0
117,778,3.0
97,848,5.0
1394,206,1.0
512,854,3.0
211,235,5.0
834,416,3.0
194,421,4.0
166,639,3.0
164,148,4.0
479,115,5.0
70,222,3.0
180,347,5.0
806,339,4.0
303,655,4.0
66,102,3.0
225,5,2.0
176,605,4.0
107,721,4.0
371,334,2.0
273,64,2.0
483,846,5.0
3,624,3.0
496,524,2.0
174,487,5.0
1012,938,5.0
194,776,4.0
200,391,5.0
235,194,2.0
143,85,4.0
176,848,4.0
7,320,4.0
285,591,5.0
716,846,3.0
14,916,5.0
537,308,4.0
569,406,3.0
70,65,1.0
1022,181,1.0
682,599,4.0
62,472,5.0
25,230,3.0
294,538,3.0
195,442,4.0
1147,450,4.0
739,878,3.0
127,482,4.0
12,207,3.0
672,709,2.0
275,701,5.0
209,916,3.0
780,542,3.0
153,313,3.0
385,712,5.0
1330,211,3.0
181,630,3.0
576,311,3.0
1157,76,1.0
881,341,5.0
302,327,3.0
202,361,3.0
211,13,4.0
22,20,5.0
1240,822,3.0
185,49,5.0
79,883,4.0
1407,381,3.0
88,538,2.0
393,843,2.0
412,453,2.0
96,488,3.0
682,920,3.0
536,405,1.0
1225,665,2.0
566,506,4.0
204,320,5.0
98,374,5.0
655,293,3.0
792,476,4.0
527,293,4.0
933,145,1.0
548,472,1.0
473,417,2.0
1384,782,3.0
173,844,5.0
10,765,4.0
946,313,3.0
258,815,4.0
488,639,4.0
50,797,5.0
298,464,4.0
689,751,2.0
674,620,3.0
86,85,4.0
1128,349,3.0
289,557,4.0
672,145,3.0
407,883,3.0
985,291,3.0
1079,49,1.0
897,489,2.0
845,560,3.0
1041,416,3.0
134,892,5.0
67,346,3.0
1228,279,4.0
312,898,2.0
181,293,3.0
56,377,4.0
624,313,4.0
250,516,4.0
936,450,5.0
156,867,5.0
62,479,3.0
242,428,4.0
199,313,4.0
22,272,5.0
211,655,3.0
746,476,3.0
425,405,2.0
243,537,1.0
689,848,1.0
239,524,2.0
90,336,5.0
179,200,4.0
327,265,3.0
774,682,4.0
306,655,3.0
1,500,4.0
233,682,2.0
1187,445,3.0
268,3,3.0
202,796,4.0
465,504,3.0
98,253,5.0
1105,782,3.0
813,886,4.0
520,474,5.0
523,753,4.0
508,339,4.0
654,312,5.0
1442,405,1.0
65,328,4.0
642,916,3.0
183,450,4.0
172,878,4.0
1053,314,5.0
228,927,5.0
678,592,2.0
137,490,3.0
811,327,4.0
740,749,3.0
878,384,4.0
553,436,3.0
924,825,2.0
519,407,4.0
151,677,4.0
281,130,4.0
720,497,2.0
474,77,5.0
862,563,1.0
615,9,4.0
1230,453,2.0
50,528,5.0
763,416,5.0
476,102,3.0
322,164,4.0
131,312,5.0
753,354,5.0
1480,843,2.0
834,348,4.0
742,432,4.0
331,173,4.0
528,738,4.0
955,58,4.0
530,14,5.0
217,925,2.0
208,645,5.0
581,650,2.0
98,788,5.0
735,244,5.0
1028,533,2.0
750,942,4.0
849,207,3.0
286,786,4.0
1610,486,2.0
137,6,5.0
149,733,4.0
369,320,4.0
706,776,3.0
1191,88,5.0
301,439,3.0
1006,449,4.0
182,715,5.0
155,798,3.0
181,402,4.0
177,472,4.0
222,44,4.0
334,10,4.0
210,92,4.0
79,180,3.0
177,379,4.0
427,18,5.0
195,198,3.0
150,227,3.0
64,686,5.0
554,472,5.0
319,260,2.0
428,97,4.0
847,429,3.0
14,707,3.0
48,399,3.0
399,682,4.0
756,917,4.0
919,655,2.0
340,894,4.0
1,401,2.0
518,875,4.0
403,394,4.0
1101,378,3.0
478,846,4.0
210,442,3.0
580,194,4.0
100,253,4.0
1165,117,3.0
1205,90,3.0
82,12,4.0
196,763,4.0
483,693,3.0
582,881,1.0
528,311,4.0
5,256,5.0
747,487,4.0
52,59,4.0
328,300,3.0
86,629,5.0
652,828,5.0
129,792,4.0
569,846,3.0
161,345,3.0
436,417,3.0
9,227,3.0
770,82,4.0
934,157,2.0
143,562,5.0
880,197,3.0
72,7,5.0
204,504,3.0
285,354,5.0
1067,115,4.0
700,389,2.0
71,942,5.0
498,345,4.0
233,886,3.0
179,456,5.0
100,581,5.0
216,645,4.0
685,102,3.0
810,293,1.0
792,870,3.0
636,194,2.0
38,833,1.0
640,198,3.0
1009,862,4.0
193,492,4.0
451,659,5.0
546,450,4.0
138,1,1.0
520,807,5.0
432,716,5.0
513,6,4.0
216,436,4.0
508,342,3.0
430,90,3.0
1171,181,1.0
450,267,2.0
515,207,5.0
5,633,3.0
518,90,2.0
73,271,2.0
384,690,3.0
881,173,3.0
471,459,3.0
279,887,5.0
218,843,2.0
1019,886,4.0
258,450,4.0
14,85,4.0
98,734,4.0
203,877,4.0
79,693,4.0
291,344,3.0
56,115,5.0
184,276,4.0
633,44,3.0
472,417,2.0
216,210,4.0
286,717,3.0
395,456,2.0
175,421,2.0
344,515,2.0
52,1,4.0
880,896,4.0
1404,308,4.0
147,518,4.0
382,19,3.0
1603,450,3.0
1059,534,4.0
1,831,4.0
326,422,3.0
117,648,2.0
298,121,2.0
223,690,4.0
120,711,2.0
82,621,5.0
100,106,3.0
195,332,5.0
523,77,5.0
164,218,3.0
80,450,3.0
211,91,2.0
1133,373,3.0
554,254,3.0
427,833,3.0
57,184,5.0
252,276,3.0
331,416,4.0
521,655,3.0
619,223,2.0
9,756,2.0
802,846,2.0
208,233,4.0
67,833,3.0
132,643,5.0
692,92,4.0
748,403,5.0
268,417,4.0
380,215,3.0
194,119,5.0
218,21,4.0
161,301,3.0
1012,467,3.0
99,416,4.0
207,655,3.0
98,592,5.0
69,85,4.0
712,207,4.0
132,605,5.0
928,663,3.0
724,450,5.0
41,442,4.0
603,437,5.0
566,72,4.0
827,217,2.0
159,749,4.0
63,650,2.0
96,875,4.0
15,790,5.0
156,622,5.0
985,699,3.0
670,222,3.0
83,327,2.0
740,906,4.0
147,291,4.0
195,280,3.0
183,297,4.0
322,329,3.0
753,90,4.0
334,611,5.0
25,15,3.0
195,932,4.0
334,382,5.0
1224,798,2.0
176,275,4.0
425,500,4.0
732,886,3.0
203,566,4.0
203,716,4.0
293,265,4.0
12,493,3.0
501,756,3.0
553,639,3.0
220,854,4.0
550,758,4.0
185,116,3.0
134,303,5.0
292,374,4.0
651,327,4.0
1455,694,3.0
169,412,4.0
675,389,3.0
181,459,4.0
1121,279,4.0
485,524,2.0
511,474,5.0
302,846,5.0
678,444,3.0
523,815,4.0
324,315,3.0
514,815,1.0
484,339,5.0
105,534,4.0
287,834,2.0
727,267,4.0
962,201,4.0
628,537,2.0
748,224,3.0
212,183,4.0
406,255,1.0
98,123,4.0
121,189,2.0
450,102,1.0
628,744,2.0
1039,177,3.0
283,63,4.0
89,77,5.0
202,943,2.0
1165,595,1.0
257,507,5.0
807,13,1.0
208,934,5.0
603,339,5.0
756,82,1.0
630,279,4.0
282,399,3.0
205,704,5.0
411,500,2.0
1312,181,1.0
100,363,5.0
161,44,4.0
435,87,5.0
654,766,4.0
188,405,1.0
258,465,5.0
488,10,5.0
478,299,4.0
214,269,3.0
690,775,3.0
3,751,3.0
395,653,1.0
248,344,4.0
580,172,4.0
168,117,5.0
488,6,5.0
684,343,3.0
62,495,3.0
1154,76,5.0
471,12,5.0
658,918,3.0
205,551,5.0
161,249,3.0
654,380,4.0
255,207,3.0
610,305,3.0
170,934,4.0
428,457,5.0
682,620,2.0
168,216,4.0
1217,135,2.0
1419,889,2.0
405,441,3.0
176,715,5.0
143,374,2.0
482,924,4.0
1214,655,2.0
249,660,2.0
226,659,4.0
527,748,5.0
639,561,3.0
4,474,5.0
419,566,2.0
241,200,4.0
969,405,3.0
288,897,5.0
781,796,4.0
274,406,3.0
55,361,2.0
183,254,4.0
133,503,5.0
173,352,1.0
258,461,4.0
11,778,5.0
216,773,4.0
109,465,3.0
1046,375,2.0
135,292,4.0
112,881,2.0
708,92,4.0
805,497,3.0
332,860,2.0
452,268,1.0
111,682,3.0
168,70,4.0
546,455,3.0
478,125,4.0
242,306,5.0
1252,773,4.0
148,793,4.0
1025,341,5.0
527,25,4.0
323,396,4.0
443,480,4.0
287,131,4.0
1006,76,3.0
127,736,4.0
19,1,5.0
188,738,3.0
402,437,2.0
143,756,5.0
160,378,2.0
322,717,5.0
1181,880,3.0
274,145,3.0
28,798,4.0
470,577,5.0
538,885,4.0
86,907,5.0
926,141,4.0
83,870,4.0
1215,145,2.0
652,585,4.0
411,532,3.0
381,538,3.0
451,551,1.0
265,70,4.0
1028,896,2.0
561,372,5.0
662,151,4.0
492,488,2.0
284,577,4.0
496,334,3.0
531,299,3.0
124,31,4.0
100,213,5.0
1030,642,4.0
386,363,1.0
70,894,3.0
95,882,4.0
407,276,2.0
1221,593,3.0
354,768,3.0
117,706,4.0
161,532,5.0
408,21,5.0
520,401,3.0
659,98,5.0
153,450,5.0
211,495,5.0
134,339,5.0
531,321,4.0
553,7,3.0
214,536,2.0
288,272,4.0
699,666,3.0
50,551,2.0
302,853,4.0
151,132,3.0
225,588,5.0
283,500,2.0
1098,416,3.0
919,151,5.0
428,244,4.0
654,429,4.0
182,95,2.0
483,480,3.0
1028,256,4.0
77,721,5.0
338,493,4.0
117,83,5.0
22,897,5.0
762,938,4.0
990,338,4.0
642,896,2.0
319,787,3.0
1594,532,4.0
186,533,3.0
229,892,3.0
1575,405,1.0
300,616,4.0
979,634,3.0
428,312,3.0
180,233,5.0
300,732,4.0
720,671,3.0
151,52,5.0
527,655,3.0
863,305,4.0
121,67,4.0
717,825,4.0
208,286,4.0
398,95,1.0
651,329,4.0
235,402,3.0
1091,286,4.0
273,416,4.0
226,267,3.0
328,647,3.0
204,445,3.0
275,610,4.0
458,119,5.0
588,532,5.0
216,508,5.0
276,627,2.0
326,937,1.0
218,334,3.0
1017,591,3.0
516,379,4.0
844,595,4.0
319,256,2.0
709,379,5.0
888,130,3.0
520,125,5.0
1035,577,3.0
327,149,2.0
1028,854,2.0
294,159,4.0
273,277,5.0
27,466,3.0
1141,64,5.0
264,853,3.0
334,177,3.0
931,43,1.0
756,57,3.0
191,922,3.0
175,561,4.0
684,308,3.0
238,154,5.0
521,167,5.0
849,727,2.0
471,324,5.0
709,276,4.0
202,452,3.0
97,417,4.0
716,790,4.0
211,533,4.0
684,106,4.0
471,505,4.0
54,378,4.0
877,688,5.0
934,769,4.0
423,554,4.0
596,226,3.0
628,642,3.0
272,564,3.0
144,763,3.0
729,330,5.0
1555,497,2.0
674,896,2.0
105,449,1.0
640,269,5.0
427,454,4.0
684,42,4.0
939,592,3.0
47,334,4.0
257,894,3.0
862,83,4.0
654,201,3.0
13,834,2.0
812,848,2.0
194,731,3.0
718,838,5.0
546,201,2.0
749,782,4.0
544,923,4.0
127,122,5.0
566,870,2.0
123,270,5.0
319,542,3.0
275,233,5.0
528,118,4.0
245,627,4.0
420,794,4.0
326,173,5.0
211,699,1.0
1052,223,1.0
186,175,4.0
690,390,3.0
237,398,3.0
684,882,3.0
9,374,1.0
526,426,4.0
731,880,4.0
649,95,4.0
1048,458,4.0
622,263,4.0
869,318,3.0
66,823,4.0
701,406,5.0
69,62,4.0
596,250,5.0
504,495,4.0
281,92,3.0
1259,119,3.0
1047,303,2.0
287,590,4.0
85,125,3.0
876,21,2.0
694,405,1.0
276,715,3.0
895,418,4.0
568,627,2.0
501,805,5.0
317,84,3.0
109,294,4.0
268,178,4.0
254,887,4.0
755,505,3.0
671,270,4.0
519,311,3.0
50,761,5.0
88,389,3.0
596,533,2.0
504,533,4.0
476,518,4.0
322,805,2.0
127,624,4.0
8,691,2.0
476,286,4.0
1141,299,4.0
405,22,1.0
208,80,5.0
919,343,5.0
50,940,4.0
48,661,4.0
895,546,3.0
237,139,3.0
229,660,2.0
305,537,4.0
546,294,4.0
227,497,2.0
463,343,4.0
231,267,4.0
179,577,2.0
382,358,2.0
974,436,5.0
421,344,2.0
275,376,5.0
181,721,5.0
100,13,5.0
121,484,4.0
380,373,4.0
22,234,4.0
174,358,1.0
13,533,3.0
476,249,3.0
1165,83,2.0
157,843,2.0
762,18,3.0
1454,234,3.0
895,100,2.0
476,630,5.0
369,435,1.0
843,712,3.0
204,505,3.0
772,537,3.0
743,11,2.0
871,796,1.0
1100,878,3.0
447,715,3.0
52,883,3.0
287,342,3.0
380,721,5.0
475,150,5.0
627,49,2.0
378,835,4.0
820,487,3.0
672,456,1.0
1303,291,3.0
12,542,4.0
121,227,2.0
209,493,5.0
443,707,3.0
153,499,4.0
174,916,5.0
1025,802,3.0
300,43,5.0
408,25,5.0
200,940,3.0
101,479,4.0
118,303,2.0
946,82,2.0
898,466,1.0
25,697,3.0
159,671,5.0
1187,303,4.0
902,179,1.0
802,758,3.0
633,716,4.0
24,466,4.0
562,311,3.0
190,527,4.0
269,675,5.0
410,447,2.0
182,198,4.0
126,63,3.0
483,886,4.0
257,880,5.0
779,217,1.0
100,131,5.0
276,157,4.0
7,343,5.0
879,263,2.0
176,746,5.0
370,13,1.0
12,293,4.0
385,746,5.0
689,729,4.0
1134,919,2.0
142,588,5.0
1471,405,1.0
1393,181,1.0
723,682,1.0
121,890,2.0
71,320,3.0
982,279,3.0
203,182,3.0
208,521,3.0
1227,299,1.0
490,90,5.0
317,683,4.0
283,655,3.0
684,899,3.0
692,682,3.0
694,89,5.0
266,137,5.0
181,60,4.0
93,92,4.0
144,244,1.0
152,398,4.0
445,96,4.0
328,717,4.0
971,151,5.0
482,313,5.0
1563,405,1.0
127,337,3.0
411,104,1.0
174,620,5.0
313,432,4.0
228,307,5.0
263,186,3.0
741,735,2.0
736,383,5.0
58,892,4.0
181,595,5.0
15,60,4.0
183,305,4.0
143,716,5.0
231,466,1.0
275,931,5.0
321,732,3.0
1067,463,2.0
597,805,3.0
431,727,4.0
300,587,4.0
11,543,3.0
209,476,4.0
391,417,2.0
1231,130,4.0
233,311,4.0
375,201,3.0
127,880,5.0
276,871,5.0
1074,758,1.0
1483,807,4.0
478,608,3.0
357,412,4.0
77,394,3.0
1018,585,2.0
127,869,5.0
845,223,4.0
1219,379,2.0
286,252,5.0
1152,597,4.0
398,217,1.0
234,200,4.0
616,896,3.0
153,731,3.0
900,707,4.0
846,854,3.0
286,873,2.0
871,57,3.0
179,773,5.0
588,407,4.0
183,669,3.0
121,684,3.0
553,851,4.0
176,600,5.0
509,458,4.0
1171,460,3.0
290,279,4.0
1078,622,3.0
1018,299,3.0
94,183,3.0
238,804,4.0
71,901,4.0
89,715,3.0
175,704,3.0
746,399,5.0
322,425,3.0
779,671,3.0
48,1,5.0
756,654,4.0
234,325,3.0
30,756,4.0
143,92,3.0
181,13,5.0
89,7,5.0
272,179,5.0
993,782,3.0
135,472,4.0
268,560,4.0
8,223,2.0
192,160,5.0
255,736,1.0
888,286,5.0
1028,634,3.0
321,624,4.0
479,338,5.0
338,458,3.0
318,503,5.0
730,773,3.0
56,790,4.0
174,360,3.0
877,592,2.0
483,303,5.0
535,303,1.0
476,747,3.0
300,884,1.0
806,233,4.0
1021,85,3.0
66,152,5.0
427,435,3.0
234,232,3.0
684,524,4.0
242,35,2.0
175,698,3.0
485,429,3.0
493,796,3.0
79,110,4.0
474,499,4.0
875,454,1.0
270,13,4.0
386,276,3.0
127,436,5.0
630,268,4.0
153,610,5.0
39,747,4.0
725,405,1.0
559,293,2.0
924,550,4.0
321,448,4.0
96,158,4.0
211,82,4.0
106,805,5.0
942,405,1.0
191,474,5.0
739,715,2.0
260,689,3.0
323,112,3.0
523,881,4.0
285,524,3.0
925,42,4.0
433,215,3.0
